time,seconds_elapsed,z,y,x
1620148780923227000,40.900226806640624,-1.230072021484375,1.6257916688919067,-2.127150058746338
1620148780933230800,40.91023095703125,-1.3778804540634155,1.1731925010681152,-1.9904272556304932
1620148780943234800,40.92023486328125,-1.5231471061706543,0.5703400373458862,-1.7949037551879883
1620148780953239000,40.93023901367187,-1.6582093238830566,-0.03917659819126129,-1.5891575813293457
1620148780963243000,40.94024291992187,-1.7829426527023315,-0.5510869026184082,-1.398135781288147
1620148780973248000,40.950248046875,-1.9013316631317139,-0.9230468273162842,-1.2564383745193481
1620148780983251700,40.96025170898437,-2.0162365436553955,-1.1570346355438232,-1.1889979839324951
1620148780993256000,40.970255859375,-2.1350743770599365,-1.2888834476470947,-1.2047992944717407
1620148781003260000,40.98026000976562,-2.2786083221435547,-1.3612791299819946,-1.2815585136413574
1620148781013264000,40.99026391601563,-2.4323060512542725,-1.3916610479354858,-1.4022572040557861
1620148781023268900,41.000268798828124,-2.5693602561950684,-1.3769452571868896,-1.5544036626815796
1620148781033273000,41.010273193359374,-2.6593620777130127,-1.2574130296707153,-1.7144463062286377
1620148781043277000,41.02027709960937,-2.6918013095855713,-0.9975196719169617,-1.8648793697357178
1620148781053280800,41.03028076171875,-2.6685597896575928,-0.6119509339332581,-1.9826440811157227
1620148781063285000,41.04028491210938,-2.5708858966827393,-0.167368084192276,-2.0596299171447754
1620148781073289000,41.0502890625,-2.401913642883301,0.2598189115524292,-2.084554433822632
1620148781083294000,41.0602939453125,-2.175135374069214,0.608285129070282,-2.0535366535186768
1620148781093298000,41.0702978515625,-1.912384033203125,0.8283610343933105,-1.95829176902771
1620148781103302000,41.08030200195312,-1.589847207069397,0.9584405422210693,-1.8278158903121948
1620148781113305900,41.09030590820313,-1.1908555030822754,1.0760867595672607,-1.67156982421875
1620148781123309800,41.10030981445313,-0.7673032283782959,1.222400188446045,-1.5033413171768188
1620148781133314800,41.11031469726562,-0.35450127720832825,1.357408046722412,-1.3201135396957397
1620148781143318800,41.12031884765625,-0.015264407731592655,1.4062349796295166,-1.1091413497924805
1620148781153323000,41.13032299804688,0.20501230657100677,1.2732058763504028,-0.8637723326683044
1620148781163327000,41.14032690429688,0.2872583866119385,0.9040113687515259,-0.5735822916030884
1620148781173331000,41.1503310546875,0.25106149911880493,0.2926528751850128,-0.25224557518959045
1620148781183335200,41.16033520507813,0.1341213881969452,-0.48095613718032837,0.0714246928691864
1620148781193340200,41.17034008789062,-0.03693718835711479,-1.2775888442993164,0.34583812952041626
1620148781203344000,41.18034375,-0.23440103232860565,-1.8804408311843872,0.5180262923240662
1620148781213347800,41.19034790039063,-0.4460613429546356,-2.0934927463531494,0.6044186949729919
1620148781223352000,41.20035205078125,-0.6344577074050903,-1.8549646139144897,0.5852512121200562
1620148781233356000,41.21035595703125,-0.753290593624115,-1.327087163925171,0.5376030206680298
1620148781243360000,41.220360107421875,-0.7845182418823242,-0.7443575859069824,0.509364902973175
1620148781253365000,41.23036499023438,-0.7369666695594788,-0.22318123281002045,0.5187426805496216
1620148781263369000,41.24036889648438,-0.6133329272270203,0.20984132587909698,0.5415099859237671
1620148781273373000,41.250373046875,-0.42472147941589355,0.5719401836395264,0.5546867847442627
1620148781283377000,41.260376953125,-0.20392119884490967,0.8661919236183167,0.5396592020988464
1620148781293380900,41.270380859375,0.025538628920912743,1.1020715236663818,0.47826215624809265
1620148781303385900,41.2803857421875,0.19016999006271362,1.4833123683929443,0.3167285919189453
1620148781313390000,41.29039013671875,0.05188827961683273,3.4964535236358643,-0.547431230545044
1620148781323394000,41.30039404296875,-0.4394466280937195,6.252514839172363,-1.6965839862823486
1620148781333397800,41.310397705078124,-0.679044246673584,5.031141757965088,-0.897676408290863
1620148781343402000,41.320402099609375,-0.6613529324531555,2.6018242835998535,0.37575721740722656
1620148781353407000,41.33040698242188,-0.8120687007904053,1.1268088817596436,0.7413527965545654
1620148781363411000,41.340410888671876,-1.1552151441574097,0.45155611634254456,0.43335777521133423
1620148781373415000,41.350414794921875,-1.408176064491272,-0.08915586769580841,-0.11866438388824463
1620148781383419100,41.360419189453125,-1.462870717048645,-0.8226206302642822,-0.5856609344482422
1620148781393422800,41.3704228515625,-1.363077998161316,-1.6153613328933716,-0.9057542681694031
1620148781403426800,41.3804267578125,-1.1622860431671143,-2.3053038120269775,-1.1236693859100342
1620148781413431800,41.390431884765626,-0.9057391881942749,-2.767477035522461,-1.2804230451583862
1620148781423436000,41.40043603515625,-0.6261821389198303,-2.989936113357544,-1.3790942430496216
1620148781433440000,41.41043994140625,-0.364246129989624,-2.982821226119995,-1.4336220026016235
1620148781443444000,41.42044384765625,-0.1431875377893448,-2.7753190994262695,-1.4493708610534668
1620148781453448000,41.43044799804687,0.012705910950899124,-2.4040346145629883,-1.4369139671325684
1620148781463453000,41.440452880859375,0.10671764612197876,-1.932783603668213,-1.4177253246307373
1620148781473457000,41.450456787109374,0.1345820426940918,-1.3985157012939453,-1.3755738735198975
1620148781483460900,41.4604609375,0.10770466178655624,-0.8695423603057861,-1.3009023666381836
1620148781493464800,41.47046484375,0.024432675912976265,-0.39356544613838196,-1.1840468645095825
1620148781503469000,41.48046899414062,-0.09890608489513397,-0.05760453641414642,-1.0096986293792725
1620148781513473000,41.49047314453125,-0.250518798828125,0.10936234146356583,-0.7741377949714661
1620148781523478000,41.50047802734375,-0.41693732142448425,0.06748077273368835,-0.48780563473701477
1620148781533481700,41.51048168945312,-0.5956431031227112,-0.19892215728759766,-0.15571528673171997
1620148781543486000,41.52048583984375,-0.7719470262527466,-0.6817358136177063,0.20332802832126617
1620148781553490000,41.53048999023437,-0.938223123550415,-1.3268091678619385,0.5555167198181152
1620148781563494000,41.54049389648438,-1.0685595273971558,-2.0276432037353516,0.8575460314750671
1620148781573499000,41.55049877929687,-1.1217745542526245,-2.6410932540893555,1.0699571371078491
1620148781583503000,41.560503173828124,-1.0739984512329102,-3.0342788696289062,1.1751806735992432
1620148781593507000,41.57050708007812,-0.9322421550750732,-3.1394999027252197,1.2024694681167603
1620148781603510800,41.5805107421875,-0.7194841504096985,-2.949061393737793,1.1759779453277588
1620148781613515000,41.59051489257813,-0.46459537744522095,-2.4767844676971436,1.0874214172363281
1620148781623519000,41.60051904296875,-0.1995602250099182,-1.7468748092651367,0.9097802639007568
1620148781633524000,41.61052392578125,0.06469379365444183,-0.35373106598854065,0.4760567843914032
1620148781643528000,41.62052783203125,0.35968196392059326,2.2410409450531006,-0.47583872079849243
1620148781653532000,41.63053198242188,0.4555240869522095,3.8009603023529053,-1.080405354499817
1620148781663536000,41.6405361328125,0.38864895701408386,4.086964130401611,-1.2534180879592896
1620148781673539800,41.650539794921876,0.2395569384098053,3.879406213760376,-1.2860524654388428
1620148781683544800,41.660544921875,0.04262679070234299,3.423757553100586,-1.2416023015975952
1620148781693548800,41.670548828125,-0.16772912442684174,2.818653106689453,-1.133888840675354
1620148781703553000,41.68055297851563,-0.3428739905357361,2.1052424907684326,-0.9832520484924316
1620148781713557000,41.69055688476563,-0.4349397122859955,1.3587764501571655,-0.8124502301216125
1620148781723561000,41.70056103515625,-0.43330615758895874,0.6187118887901306,-0.6530638337135315
1620148781733565000,41.71056494140625,-0.34083694219589233,-0.08592619001865387,-0.51665860414505
1620148781743570000,41.72056982421875,-0.177646666765213,-0.6968079805374146,-0.3939375877380371
1620148781753574000,41.73057397460938,0.020199298858642578,-1.130828619003296,-0.27163031697273254
1620148781763577900,41.74057788085938,0.2364506721496582,-1.3227041959762573,-0.1600000262260437
1620148781773582000,41.75058203125,0.4506729543209076,-1.085576057434082,-0.0960489958524704
1620148781783586000,41.7605859375,0.6517775058746338,-0.18429891765117645,-0.16382567584514618
1620148781793591000,41.77059106445312,0.7725217938423157,0.5775078535079956,-0.2806537449359894
1620148781803595000,41.78059497070313,0.7253385186195374,0.5845024585723877,-0.2932293713092804
1620148781813599000,41.790598876953126,0.5603503584861755,0.16838142275810242,-0.2452770173549652
1620148781823603000,41.80060302734375,0.35594186186790466,-0.3728746175765991,-0.19222617149353027
1620148781833607000,41.81060693359375,0.15088005363941193,-0.896574079990387,-0.1485801637172699
1620148781843611000,41.82061083984375,-0.016111040487885475,-1.3187490701675415,-0.11136945337057114
1620148781853615900,41.83061596679688,-0.12050002813339233,-1.5851325988769531,-0.08151595294475555
1620148781863620000,41.8406201171875,-0.15602046251296997,-1.651376485824585,-0.0660211369395256
1620148781873623800,41.850623779296875,-0.12603139877319336,-1.5039124488830566,-0.05960264801979065
1620148781883627800,41.86062768554687,-0.05429915711283684,-1.1910698413848877,-0.06063229218125343
1620148781893632000,41.870632080078124,0.04902217164635658,-0.7663336396217346,-0.05999046936631203
1620148781903637000,41.88063696289063,0.17415453493595123,-0.27497348189353943,-0.056439273059368134
1620148781913641000,41.890640869140626,0.31299737095832825,0.2591586112976074,-0.050621066242456436
1620148781923645000,41.90064501953125,0.4470960199832916,0.7829251885414124,-0.05563222989439964
1620148781933649200,41.910649169921875,0.5590696930885315,1.228175401687622,-0.07786403596401215
1620148781943652900,41.92065283203125,0.635538637638092,1.548017978668213,-0.10508601367473602
1620148781953656800,41.93065673828125,0.6690055131912231,1.739303469657898,-0.12670689821243286
1620148781963661800,41.940661865234375,0.6647425889968872,1.8125170469284058,-0.13440106809139252
1620148781973666000,41.950666015625,0.6213085651397705,1.8222074508666992,-0.12085489928722382
1620148781983670000,41.960669921875,0.5696222186088562,1.7985975742340088,-0.08520244061946869
1620148781993674000,41.97067407226562,0.5321041345596313,1.7676889896392822,-0.023326551541686058
1620148782003678000,41.98067797851562,0.4968803822994232,1.723538875579834,0.050501152873039246
1620148782013683000,41.990682861328125,0.4897889196872711,1.6308391094207764,-0.0547909140586853
1620148782023687000,42.00068701171875,0.7664169669151306,1.4117250442504883,-2.433809757232666
1620148782033691000,42.01069091796875,0.9477971196174622,1.059908390045166,-3.3885862827301025
1620148782043694800,42.02069482421875,0.8117243051528931,0.8525090217590332,-3.0258703231811523
1620148782053699000,42.03069897460937,0.6437236070632935,0.6056968569755554,-2.5152242183685303
1620148782063704000,42.0407041015625,0.46719661355018616,0.2029501497745514,-1.8093756437301636
1620148782073708000,42.0507080078125,0.2711951434612274,-0.424941748380661,-0.7533577084541321
1620148782083711700,42.06071166992187,0.06330575793981552,-1.061679720878601,0.3508879542350769
1620148782093716000,42.07071606445312,-0.08462778478860855,-1.4199497699737549,1.0677144527435303
1620148782103720000,42.08071997070312,-0.12163881212472916,-1.470495343208313,1.445205569267273
1620148782113724000,42.09072387695313,-0.04027019068598747,-1.2932765483856201,1.6031584739685059
1620148782123729000,42.10072900390625,0.16476976871490479,-1.106764554977417,1.473892092704773
1620148782133733000,42.110733154296874,0.5973504781723022,-1.2642478942871094,0.46704840660095215
1620148782143736800,42.12073681640625,0.9954320788383484,-0.96758633852005,-0.21045775711536407
1620148782153741300,42.1307412109375,1.1646029949188232,-0.11688023805618286,-0.22965995967388153
1620148782163745300,42.14074536132812,1.1740552186965942,0.7828124165534973,-0.1373506486415863
1620148782173750500,42.15075048828125,1.059630274772644,1.4938617944717407,-0.06132272258400917
1620148782183754500,42.16075439453125,0.8351801037788391,1.8928130865097046,-0.05104991793632507
1620148782193758500,42.170758544921874,0.5294484496116638,1.8048487901687622,-0.2408725917339325
1620148782203762400,42.18076245117187,0.2157650738954544,1.0467479228973389,-0.6601836681365967
1620148782213766400,42.19076635742187,0.06280748546123505,0.19873109459877014,-0.6984248161315918
1620148782223770400,42.20077026367188,0.11575855314731598,-0.2696712017059326,-0.3288475275039673
1620148782233775400,42.210775390625,0.2547321319580078,-0.4073007106781006,0.08516375720500946
1620148782243779300,42.220779296875,0.3946583569049835,-0.39965954422950745,0.37473955750465393
1620148782253783600,42.23078344726562,0.5206208229064941,-0.35979655385017395,0.5288905501365662
1620148782263787500,42.24078759765625,0.6449627876281738,-0.31159278750419617,0.5767070651054382
1620148782273791200,42.25079125976563,0.7709484100341797,-0.2827446460723877,0.5387937426567078
1620148782283796200,42.26079614257812,0.9033842086791992,-0.279960036277771,0.4554557800292969
1620148782293800400,42.27080053710937,1.0349172353744507,-0.310256689786911,0.3412538468837738
