time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1620148844099979000,104.07697900390625,-2.8372006829624117,-0.5653655382767715,-0.5986545431266748,-1.3071005569806238,0.43617782870475247,0.3629372990763868,-1.188332547522933
1620148844109983000,104.08698291015625,-2.8308084073533855,-0.5723766405293741,-0.5895682314679055,-1.329061494643296,0.44324016454786824,0.3582353878110823,-1.193893652596588
1620148844119987000,104.09698706054688,-2.8229425872951355,-0.5799937462277431,-0.5793767984638022,-1.3528825354587546,0.4511041245948633,0.3527532740685547,-1.1999729048297456
1620148844129992000,104.10699194335938,-2.813724392445316,-0.5880741985299369,-0.5681563475572655,-1.3782925663308663,0.4596477904412821,0.3465416668973065,-1.2065533361024257
1620148844139996200,104.11699609375,-2.8033999212649228,-0.5964893180098719,-0.5560166938349016,-1.4050950408257086,0.46870826661633114,0.33964478866854103,-1.2135270415915516
1620148844150000000,104.12700024414063,-2.7918794754472804,-0.6050649644417626,-0.543119684167025,-1.4326936595171786,0.47814735110127526,0.3321029359440846,-1.220770053143858
1620148844160004000,104.13700415039062,-2.779346221117887,-0.6135429577034847,-0.5297297840303362,-1.460336104501242,0.4877500929158536,0.32411599091954146,-1.228239919282409
1620148844170009000,104.14700903320312,-2.7655577793647788,-0.6216363948201973,-0.5162078108364712,-1.48675658033709,0.497321073279562,0.31586275275692305,-1.2357874718845743
1620148844180013000,104.15701293945312,-2.750513037058839,-0.6291362353622438,-0.5029101338343523,-1.5109946700835897,0.5066521489451177,0.307526559750963,-1.2432136576841462
1620148844190017000,104.16701708984375,-2.7342361316963495,-0.6360841532251722,-0.4899170149752551,-1.5330198989877328,0.5156841768646472,0.29907888287185425,-1.250317648086613
1620148844200022000,104.17702197265625,-2.7175015814335928,-0.642289578651269,-0.4776184385125818,-1.5523523317847183,0.5241439450978209,0.2908914915503095,-1.257019631160885
1620148844210026000,104.18702587890625,-2.699070955831206,-0.6478813370520488,-0.465840996478638,-1.568601163774897,0.532282283848738,0.2826969531739229,-1.2633027250776276
1620148844220030000,104.19703002929687,-2.6797578092368872,-0.6526601233705986,-0.454990178428828,-1.5812368970887603,0.5398454531351435,0.27492837431375305,-1.2691565583405988
1620148844230034200,104.2070341796875,-2.659156790683707,-0.6564400607861666,-0.44533348106274584,-1.5890590559301543,0.5468216724126417,0.2678629707850388,-1.2747177555579654
1620148844240039200,104.2170390625,-2.6362222867727967,-0.6589720079155236,-0.4371890016143509,-1.5901519683906218,0.5532563321598195,0.2617808139627995,-1.2801409301296807
1620148844250043100,104.22704321289062,-2.610635626285159,-0.6600413414203948,-0.4309221161851451,-1.583096334283619,0.5590844433940918,0.25705305702682135,-1.2854967685983771
1620148844260047000,104.23704711914063,-2.5818994681056338,-0.6596305276850782,-0.42656297867476994,-1.5672873738371098,0.5643834334524794,0.2537770987191261,-1.2908595712390345
1620148844270052000,104.24705200195312,-2.5497066929999623,-0.6579187251852663,-0.42382998244860276,-1.543199707032043,0.5693051163649276,0.2517991127127815,-1.2962674388066224
1620148844280056000,104.25705615234375,-2.5135572255694707,-0.6550588078063536,-0.42249975834304077,-1.5110564535548665,0.5739631708822163,0.25091485316341655,-1.301589624569931
1620148844290060000,104.26706005859376,-2.4731052183506543,-0.6512617269647205,-0.42232152360056135,-1.4714375707567844,0.5784466173288052,0.25080328338718055,-1.3065113885924642
1620148844300064000,104.27706396484375,-2.42861994820244,-0.6467349538748431,-0.42304374075125656,-1.425409554466477,0.5828006994843212,0.2512196548468205,-1.310792413409029
1620148844310069000,104.28706909179688,-2.3802056075064795,-0.6417728818181486,-0.4242323257789537,-1.37445239001024,0.5871789113220622,0.251744496337583,-1.314231183816296
1620148844320073200,104.2970732421875,-2.3287387198950538,-0.6366261930356328,-0.4255688411862875,-1.320383952771945,0.5916393949443451,0.2521132357778177,-1.3166940269685068
1620148844330077200,104.3070771484375,-2.274977883181613,-0.6315245038039367,-0.42672661674839474,-1.2649128009090895,0.5962741534670927,0.25206804732982896,-1.3181397979503284
1620148844340081000,104.31708081054687,-2.220149709865116,-0.6266614184351881,-0.427467202368894,-1.2098729560004235,0.6011037118045114,0.2514785582466984,-1.3186319641804498
1620148844350086000,104.3270859375,-2.165063526502301,-0.6222174237056033,-0.42753540342197116,-1.1567635296460124,0.6061913556746682,0.25018177176171885,-1.318287889169671
1620148844360090000,104.33709008789063,-2.1104884028026984,-0.618310559011758,-0.42677914983904885,-1.1067253129555137,0.6115515556479838,0.24810533314899552,-1.3172539039097042
1620148844370094000,104.34709399414062,-2.0570233125039574,-0.6149838785578395,-0.4251798342707248,-1.06042388016648,0.6171564949904372,0.24522381419702932,-1.3155892124501734
1620148844380099000,104.35709912109375,-2.0050810600775355,-0.6122524112588633,-0.4227058859925304,-1.018231357856495,0.6229759390823605,0.241594278835853,-1.313508575260585
1620148844390103000,104.36710302734375,-1.9544678232974624,-0.6100732897771154,-0.4193610238941982,-0.9798725866055621,0.6290118574943564,0.2372573385229609,-1.3111452755683384
1620148844400107300,104.37710717773437,-1.9051922066912605,-0.6082895662927386,-0.41536625505861413,-0.9446572505269659,0.6351680605422457,0.23241404173736635,-1.308534783211364
1620148844410111200,104.387111328125,-1.8570990662036984,-0.6067369436509235,-0.4109480128354276,-0.9117977585110749,0.6413764250494496,0.2272185961425695,-1.305609700263782
1620148844420116200,104.3971162109375,-1.810199101736394,-0.605283990820118,-0.40628151958194575,-0.8806629388255314,0.6475565561835055,0.2218944430611121,-1.3024642994915887
1620148844430120000,104.40711987304688,-1.7646165787403116,-0.6037768871908966,-0.4016263782861604,-0.8506185946995346,0.653613760134259,0.21665354200851172,-1.299041398180663
1620148844440124200,104.41712426757813,-1.7199030629320753,-0.6021307268754736,-0.3970458755641257,-0.8210568957393787,0.6595809484182715,0.21153283324636635,-1.2952782627689998
1620148844450129200,104.42712915039063,-1.6760140791333429,-0.6002557954009591,-0.39267203125376776,-0.7916062276849294,0.665444064424916,0.2066059793236933,-1.2910665883283983
1620148844460133000,104.43713305664062,-1.632776253556457,-0.5981463518546853,-0.388473081228376,-0.7622067396131748,0.6712463251073436,0.201836375349839,-1.2863710376025086
1620148844470137000,104.44713720703125,-1.5905680720914317,-0.5957708406505856,-0.3845517001750191,-0.7329235319900755,0.676934348988363,0.19732448847029666,-1.2811971939730848
1620148844480141000,104.45714111328125,-1.549339398581124,-0.5931800487609978,-0.3808102023186654,-0.7039703267037822,0.682546228347563,0.19300681862860802,-1.2755948354220445
1620148844490146000,104.46714599609375,-1.5091159908755725,-0.5904197649013483,-0.3771765386357602,-0.6755479326009393,0.6880973865455863,0.18884966758420524,-1.269632548547149
1620148844500150000,104.47714990234375,-1.4702343174201298,-0.5875296368979039,-0.37366742367636835,-0.647775819869273,0.6935138747577231,0.1849871130728944,-1.2635408608763161
1620148844510154000,104.48715405273437,-1.4327913931378515,-0.5845850985148586,-0.37021936801780103,-0.6208259008717304,0.6987667234002539,0.1814466408463818,-1.2575146800951613
1620148844520158000,104.49715795898437,-1.3970830663381169,-0.5817338877970611,-0.3667241736538085,-0.595202964573216,0.703802342183277,0.17821693483410367,-1.2518433679437095
1620148844530163000,104.50716284179687,-1.3638525086640154,-0.5791335479270417,-0.3631776848338949,-0.5716559169416615,0.7084995680303801,0.17531269806283045,-1.2468010238958194
1620148844540167200,104.51716723632812,-1.3338268679790297,-0.5770120729352772,-0.3594932721050339,-0.5511992170268968,0.7127504041912835,0.17265173442373505,-1.2427246697519694
1620148844550171100,104.52717114257813,-1.3075886938726415,-0.5755140317170083,-0.35567503223901836,-0.5345441471871439,0.7164676449677635,0.17015557896032663,-1.2397862356209297
1620148844560176000,104.53717602539062,-1.2856557760757295,-0.5747597410880673,-0.35175285503832077,-0.5222056206007243,0.7195573228635582,0.16780465714950166,-1.2381965126250098
1620148844570180000,104.54718017578125,-1.2685310116237405,-0.574825558866502,-0.3478045422581467,-0.5145361835791225,0.72192512840319,0.16562490184073042,-1.238121548582476
1620148844580184000,104.55718408203126,-1.2564075460288746,-0.5757586531972222,-0.34385756874337214,-0.5116655756948645,0.7235246085026799,0.1636338752011397,-1.2396941038686469
1620148844590188000,104.56718798828125,-1.2492375992789646,-0.5775207512134297,-0.33995979534170445,-0.5134521326699185,0.7243652750214971,0.16184010958632095,-1.2428636298768352
1620148844600193000,104.57719311523438,-1.2470616134532895,-0.5800202327962483,-0.33623916033694473,-0.5195350499939871,0.7244311179156304,0.16037251444166184,-1.2475727251209363
1620148844610197000,104.58719702148437,-1.249659844386931,-0.5831862042395901,-0.33269645569675516,-0.5296539430292267,0.723772044601355,0.15925087221197443,-1.2537235111105351
1620148844620201200,104.597201171875,-1.2569756981205107,-0.586975105319416,-0.3293297177872386,-0.5435966559153333,0.7223953147989614,0.15857845861918746,-1.2613598622642146
1620148844630206200,104.60720629882813,-1.2690951381066728,-0.5913152529189637,-0.3261610698677873,-0.5613310183251087,0.720328466458761,0.15840486163894046,-1.2703801473077818
1620148844640210200,104.61721020507812,-1.2865623960520585,-0.5961305026840569,-0.3232954245105865,-0.5830629861366464,0.7175498836611822,0.1588417834965681,-1.280686237218953
1620148844650214100,104.62721411132813,-1.3097571501156755,-0.6012942583242887,-0.3208278977415689,-0.6089686909372856,0.7141018404929994,0.1599167653497238,-1.291981135917463
