time,seconds_elapsed,z,y,x
1620232220742504200,0.340504150390625,-1.1660673939108848,-7.337845811063051,-7.811470454272627
1620232220752508200,0.350508056640625,-0.9924556248456239,-6.017751638522744,-6.589426321595907
1620232220762512100,0.36051220703125,-1.8043442546606063,-5.197857396906614,-4.944296477335691
1620232220772516000,0.37051611328125,-2.0303882217526437,-5.566199710911512,-3.8480794492423533
1620232220782519000,0.38051904296875,-0.14314093521684407,-6.857368817740678,-3.958544149520993
1620232220792523300,0.390523193359375,2.8302257637679573,-7.443693372935056,-5.165812153348327
1620232220802527200,0.40052734375,4.292144528229534,-7.081082296058535,-6.874763604655861
1620232220812531200,0.41053125,3.7077746142342685,-6.766583215922116,-8.267513263562321
1620232220822535000,0.420534912109375,1.3774921762809156,-5.903558273109794,-8.360317219465971
1620232220832539100,0.4305390625,-0.5075064545452594,-4.947442958667874,-6.97321988723278
1620232220842543000,0.440543212890625,-0.9568938975989818,-4.25461062412709,-4.685331068372726
1620232220852547000,0.450547119140625,6.213482884937524,-2.046613088105619,-3.0491601911157367
1620232220862550000,0.460550048828125,12.424591441959143,-0.8000845755789429,-0.7348433840572833
1620232220872554000,0.470553955078125,9.936169529360532,-0.21582506315559147,1.2434651063680648
1620232220882558200,0.48055810546875,8.289346909707785,2.475994684962928,2.33399824360609
1620232220892562200,0.490562255859375,6.6728270738601685,3.1119442718088624,4.423389273947477
1620232220902566100,0.500566162109375,6.2099307454138994,2.516540045841038,4.8368894110620015
1620232220912570000,0.510570068359375,6.200614051014185,2.0788255049243567,5.807600237089395
1620232220922574000,0.520573974609375,6.911211467087268,-0.1337540981903672,11.282160944223403
1620232220932577000,0.530576904296875,-1.0254396105587482,-0.33293110114485025,11.591019972646237
1620232220942581200,0.540581298828125,-8.680726400429009,3.2383477149754762,2.5000135661929845
1620232220952585200,0.550585205078125,-11.279152994579077,4.390539728268981,-8.008897398689388
1620232220962589000,0.5605888671875,-13.021371924716233,-1.7993980304300785,-7.239439797368645
1620232220972593200,0.57059326171875,-8.456156597542762,-2.1012746526196597,-5.890132389825582
1620232220982597000,0.58059716796875,-2.5719991904735564,-2.3939129063427447,-5.71661531330645
1620232220992601000,0.59060107421875,1.712379087668657,-4.537627063024043,-6.031238896605372
1620232221002605300,0.600605224609375,3.9988381659865375,-4.876296707820892,-6.105680097344518
1620232221012608000,0.61060791015625,4.208268851929903,-3.609996377049386,-5.608332048720121
1620232221022612000,0.620612060546875,3.7561189584255215,-2.142679260675609,-2.3176439056545495
1620232221032616200,0.6306162109375,2.878155389678478,-1.9294190795719623,1.5065677612662314
1620232221042620200,0.6406201171875,2.518274614548683,0.056635787196457385,3.7967017287045715
1620232221052624100,0.6506240234375,-1.1802432187795637,3.4322365483939645,3.4501690954476594
1620232221062628000,0.660628173828125,-2.6332640987753866,2.552159933015704,3.1121693127363916
1620232221072632000,0.670632080078125,-3.828995978587866,1.5738289873734115,4.034005925479531
1620232221082635300,0.68063525390625,-2.8887311442285775,0.9691492757990956,3.874016439053416
1620232221092639200,0.69063916015625,-0.9326777402311563,2.7195675867438314,2.6569699685335157
1620232221102643000,0.700642822265625,-0.38745325718820095,3.138554630836844,1.735656502881646
1620232221112647200,0.710647216796875,0.8807914856493473,1.6538848131239414,-0.4850000237047672
1620232221122651100,0.720651123046875,3.5565637698084114,0.7679922049432992,-3.174841165226698
1620232221132655000,0.730655029296875,4.239461570312082,0.806038734742999,-4.345846015539765
1620232221142659000,0.7406591796875,2.1185598416805265,1.4693144276708363,-3.9023873780131337
1620232221152662000,0.750662109375,-1.2292121246099472,2.1711679807960986,-2.3957547348171473
1620232221162666000,0.760666015625,-3.050118807014823,3.6047809804886577,0.37465105876028537
1620232221172670200,0.770670166015625,-3.713439508128166,5.63690640129745,1.791183159792423
1620232221182674200,0.780674072265625,-4.0860079153954985,5.966897649598121,0.2782809348076582
1620232221192678100,0.79067822265625,-4.103334897771478,4.265526278156042,-3.667881287524104
1620232221202682000,0.80068212890625,-2.9892753389954567,2.6703707173764704,-6.741915807655453
1620232221212686000,0.81068603515625,-1.1674585560083388,0.754135529026389,-7.039808036383986
1620232221222690000,0.82068994140625,1.8887889630198478,0.56463060978055,-6.464895102041959
1620232221232693200,0.830693359375,3.4649899402216073,2.241343340784311,-4.004247916075587
1620232221242697200,0.840697265625,2.238518492621928,4.813699674132466,-0.37576281939446926
1620232221252701000,0.850700927734375,-0.5276258441187441,2.5971856541782614,4.245304158860445
1620232221262705200,0.860705078125,-3.23636326315999,-1.1418284401893615,6.974913831669092
1620232221272709000,0.870709228515625,-4.015772934174538,-2.267125724555552,6.232561679416895
1620232221282713000,0.880713134765625,-2.885736638587713,-4.184087765875458,3.9980718577891587
1620232221292717300,0.89071728515625,-1.083837877383083,-1.0554691303804515,0.586700987291336
1620232221302720000,0.900719970703125,0.20813421639204024,0.7291542325049638,-2.540333301621675
1620232221312724200,0.91072412109375,2.0884721619307993,-0.5027408475786447,-1.9034628005385397
1620232221322728200,0.920728271484375,3.4675226735696194,-1.9669149897515772,0.25993922243118284
1620232221332732200,0.930732177734375,5.168755221062899,-2.509667529723048,2.680675838291645
1620232221342736100,0.940736083984375,5.043176538282633,-2.5263041917473075,3.5726311075121164
1620232221352740000,0.950739990234375,3.9171637991234656,-3.3136201058417556,3.1395489025712013
1620232221362744000,0.960744140625,1.6844401103854179,-5.823720766285062,2.9048423210740086
1620232221372747300,0.970747314453125,-0.006898235081136226,-6.469326947009563,0.8748217635899782
1620232221382751200,0.980751220703125,-1.4320315757200122,-3.6278181572049855,-0.6861369285553693
1620232221392755000,0.9907548828125,-2.51455910115689,-0.47985769238024945,-0.8637059108138084
1620232221402759200,1.00075927734375,-2.798210330826044,1.6790432197779417,-1.9620435843229294
1620232221412763100,1.01076318359375,-1.192759001481533,4.530564285030961,-2.7255805634230375
1620232221422767000,1.02076708984375,0.5472133187726139,6.333565308389067,-2.181299498710036
1620232221432771300,1.030771240234375,1.2930652958393096,8.198179030573367,0.45331718371808527
1620232221442774000,1.04077392578125,-0.6326385626018047,9.334253437280655,4.208001725426316
1620232221452778000,1.050778076171875,-4.144388792693615,6.321715296119451,5.121081615740061
1620232221462782200,1.0607822265625,-7.760344078147411,-2.774430811309814,6.977385190218687
1620232221472786200,1.0707861328125,-8.195849126321077,-12.423131306278705,4.122216123852134
1620232221482790100,1.0807900390625,2.5390070214539766,-1.0752870527893303,-6.716984780016541
1620232221492794400,1.09079443359375,4.29276821308583,0.44024318261146544,-7.024771210771799
1620232221502798300,1.10079833984375,1.0778621639743446,-2.2206696783289313,-3.115643126326799
1620232221512802300,1.11080224609375,0.8265665589869022,-2.368710660547018,-1.0958780053973198
1620232221522805200,1.12080517578125,3.199707310935855,-1.9191987143307923,1.124380461782217
1620232221532809200,1.130809326171875,3.2628280762374398,-1.7447013946026562,2.1826976750701665
1620232221542813200,1.140813232421875,2.628323427502811,-2.1782252058312297,0.8785375692427158
1620232221552817400,1.1508173828125,5.219989733737707,-0.08674392521232366,1.9905273360073565
1620232221562821000,1.160821044921875,7.031214980083703,1.456679694764316,4.209791531452536
1620232221572825000,1.1708251953125,0.8670746565945446,1.5710013627320527,4.418718359526991
1620232221582829300,1.180829345703125,-1.152194205250591,4.328555565781891,1.0429793589025735
1620232221592832300,1.190832275390625,-6.027122108936309,4.097036674410105,-0.01806289543509483
1620232221602836200,1.200836181640625,-12.255006444191931,-2.0780518902033567,1.1753893490076064
1620232221612840200,1.210840087890625,-6.3229012910336255,-4.452846254578232,-3.626683015695214
1620232221622844200,1.22084423828125,-2.203773196324706,-4.367267866013944,-4.60749788710773
1620232221632848400,1.230848388671875,3.392596611922979,0.09061229107826947,-0.5144494055509568
1620232221642852400,1.240852294921875,5.817759227532148,1.379776195564866,1.3638590799868107
1620232221652856300,1.250856201171875,4.2275159887135025,0.37974049085378647,1.5375398226350545
1620232221662859300,1.260859375,3.58075537725687,0.032713936600089075,1.3356453774154184
1620232221672863200,1.27086328125,4.956826288563013,0.5296960745215415,1.3749766863286494
1620232221682867200,1.2808671875,-0.2309439410280436,2.07546275049299,5.125059287199377
1620232221692871400,1.290871337890625,-6.884850114384293,-0.010929098032414913,4.856926236918568
1620232221702875100,1.300875244140625,1.4612766671657562,0.6688666448026895,3.8774692098557946
1620232221712879000,1.310879150390625,0.7020376775205135,2.0536428406119347,-1.2445891419619322
1620232221722883300,1.32088330078125,0.3380535587251186,1.4407444590076803,-3.6286148605406283
1620232221732886300,1.33088623046875,2.4536288316369057,1.061115904095769,-2.504344288873672
1620232221742890200,1.34089013671875,0.688787735325098,-1.0150526565790177,2.062666689544916
1620232221752894200,1.350894287109375,1.0538953051924704,-1.516337752391398,3.4233518156707285
1620232221762898200,1.360898193359375,4.289981504976749,0.3735217624694109,1.5193565156906843
1620232221772902100,1.370902099609375,4.653198731052875,1.6538374668508766,1.392850196671486
1620232221782906400,1.38090625,3.7417899888217447,1.980134536808729,1.274735273900628
1620232221792910300,1.390910400390625,2.9863024606645108,2.40678992357254,2.08768831807673
1620232221802914000,1.4009140625,1.6940730311274528,2.857937362036109,2.8858184716522692
1620232221812917200,1.410917236328125,2.637234171450138,3.441336969694495,3.7807916273891924
1620232221822921200,1.420921142578125,3.44201793769598,1.8120809863924978,1.868183981886506
1620232221832925400,1.430925537109375,4.41217463697195,-0.5777221465438604,-1.4211281966507434
1620232221842929400,1.440929443359375,-3.9113060130059716,-3.0538533173680302,-5.747345967134833
1620232221852933000,1.45093310546875,-8.100697145986556,-4.833657589533924,-6.935002092519402
1620232221862937000,1.46093701171875,-8.967351385211945,-4.28371426127553,-3.997573845139146
1620232221872941300,1.47094140625,-7.53732793444395,-0.797937261351943,0.7400877144515514
1620232221882944300,1.4809443359375,-3.7238361067190766,2.942462734416127,1.1145458809882403
1620232221892948200,1.4909482421875,-0.8696002295494079,3.602212006783485,0.37953415462672707
1620232221902952200,1.5009521484375,0.36475685673356056,3.9163708951801057,1.299394498860836
1620232221912956200,1.5109560546875,0.35412878747433424,3.920734935608506,1.0324456899285317
1620232221922960400,1.52096044921875,2.1567523558221757,3.0840882966339587,-0.17539982152581213
1620232221932964400,1.53096435546875,0.5920023085698485,-0.47088265102505683,-0.6372393343955278
1620232221942968300,1.54096826171875,-0.6792553523480892,-0.9690987146556377,-1.4487772510766983
1620232221952971300,1.55097119140625,0.903606544047594,0.3005138094037771,-2.4620710812896487
1620232221962975200,1.560975341796875,0.8905917257823049,-0.05864800380170345,-3.4505899512082334
1620232221972979200,1.570979248046875,-0.3502550147809088,-2.5293776078432795,-2.0260990001261234
1620232221982983400,1.5809833984375,0.11321940581426024,-1.2967524599194526,-1.8313982658028602
1620232221992987100,1.590987060546875,-1.4864567011296748,1.0853542732954025,-1.5430354974418878
1620232222002991000,1.6009912109375,1.9154737024582922,-1.2175567581295967,0.6551145983040333
1620232222012995300,1.610995361328125,1.5816542741715907,-2.4289959101617336,-1.5398147818297148
1620232222022999300,1.620999267578125,-0.47677828493490815,-1.1948784778535366,-2.3173960683733226
1620232222033002200,1.631002197265625,1.976041860667616,0.007245733344554901,-1.056218195182085
1620232222043006200,1.641006103515625,2.990814969652891,1.1290215655863285,-2.0419699384748933
1620232222053010200,1.65101025390625,-0.7027144077382982,1.7905220655351877,-2.0450912853658196
1620232222063014100,1.66101416015625,-1.7766729884028434,0.6443658252745866,-3.056837593875825
1620232222073018400,1.671018310546875,-1.3325753223203123,1.5131880561888218,-6.342649947598576
1620232222083022300,1.681022216796875,-0.6434510485172271,1.4888526563555002,-8.787489323580264
1620232222093026000,1.691026123046875,0.30546164106950163,-0.28248189362883563,-6.422096409279107
1620232222103029200,1.701029296875,-0.69509947575517,-1.9029899223297833,-2.8782144263893366
1620232222113033200,1.711033203125,3.3851474649608133,-3.6180139715492725,-1.283959613841772
1620232222123037400,1.721037353515625,5.694789850467443,-3.0190561447530984,2.459937576392293
1620232222133041200,1.731041259765625,2.4077555537343023,-1.0572598131895066,10.449842689841985
1620232222143045000,1.741045166015625,-1.8120798173487185,2.2650118011415,13.272788817995785
1620232222153049300,1.75104931640625,-2.2552350880146026,4.348766871422529,7.10692225523591
1620232222163053300,1.76105322265625,-1.1140262410283088,2.2667957619488237,0.8404039456814527
1620232222173056300,1.77105615234375,-1.1783739177763461,0.6630828007042407,-1.8639900373280047
1620232222183060200,1.781060302734375,-0.6155448775250464,0.9957295319497584,-2.504011111396551
1620232222193064200,1.791064208984375,0.12435812800936401,1.9871347709596157,-2.339009934288263
1620232222203068200,1.801068115234375,0.5325087207894772,2.6657617622762917,-1.9937574039697645
1620232222213072400,1.811072265625,0.6076338121395558,2.576695239335298,-1.6861223643839358
1620232222223076400,1.821076416015625,0.7040520130176097,2.01737676448822,-1.544465237984061
1620232222233080000,1.831080078125,0.47329219638481734,1.3247697631359099,-1.462925603416562
1620232222243083300,1.841083251953125,-0.630540202083066,0.3210089004218578,-1.0437918443292378
1620232222253087200,1.851087158203125,-1.417204885727167,0.18926058909595012,-0.9826900176346302
1620232222263091200,1.86109130859375,-0.28147531040217727,1.5789894388765096,-1.3499538887530564
1620232222273095200,1.87109521484375,-0.02249010076019913,2.3088018430292605,-0.9895166487842798
1620232222283099100,1.88109912109375,-0.16856792967915535,2.555377141496539,-0.31924364431500435
1620232222293103000,1.89110302734375,-0.20243160256994888,2.490352003878355,0.34657062717974185
1620232222303107300,1.901107421875,-0.33812603943943975,1.773003359979391,1.1907780567973851
1620232222313111300,1.911111328125,0.0790063166975975,0.26352000352740285,1.9960195036828516
1620232222323114200,1.9211142578125,1.2568506576418876,-1.78397132871747,2.6519594468951224
1620232222333118200,1.9311181640625,2.2078946601688862,-3.4087586421728133,2.9707728830993174
1620232222343122200,1.9411220703125,2.2802993866443635,-3.9086668966740366,3.322082813760638
1620232222353126400,1.95112646484375,2.307481992602348,-3.802071731305122,3.37856984013617
1620232222363130400,1.96113037109375,1.9761095190763471,-3.6245635393232103,2.978717120102048
1620232222373134000,1.971134033203125,0.943038390725851,-3.0064854169934985,1.9731360562235116
1620232222383138300,1.98113818359375,0.13937223033308982,-2.162743266800046,1.1059721139103174
1620232222393141200,1.991141357421875,-0.16395312936007975,-1.9532552977114914,0.7265192078262567
1620232222403145200,2.001145263671875,0.1443313140451908,-2.027777746993303,0.06758417445123195
1620232222413149400,2.0111494140625,0.04472757846619933,-1.7699901496380566,-0.7112322068452834
1620232222423153200,2.021153076171875,0.37614217410087586,-1.0670271739661692,-1.5332617069244383
1620232222433157000,2.0311572265625,0.871686972695589,0.20321020399332046,-2.278091062945127
1620232222443161300,2.041161376953125,0.8506172966599463,1.0056868623405695,-2.756529243916273
1620232222453165300,2.051165283203125,-0.11887306592809035,1.1571721397936343,-2.770291227287054
1620232222463168000,2.06116796875,-1.5270903248131273,1.3986018920660017,-2.7838825302660464
1620232222473172000,2.071171875,-3.1254116561472416,1.0347621501773596,-2.293916408586502
1620232222483176000,2.081176025390625,-3.9786347513914104,0.29230770659446714,-1.167525483764708
1620232222493180000,2.091179931640625,-3.9675943019390103,-0.05283551813066006,-0.22040391537845133
1620232222503184000,2.101183837890625,-3.269620220595598,-0.838612970611453,0.8338026477202772
1620232222513187800,2.111187744140625,-1.781966418635845,-2.099504428076744,1.5187959591984748
1620232222523191800,2.12119189453125,0.03356386796031147,-5.11043279595375,1.539636794914305
1620232222533194800,2.13119482421875,0.7661726613659411,-6.092820615771412,1.280753803537786
1620232222543198700,2.14119873046875,1.027038935514167,-5.019563022983074,1.428372468690574
1620232222553203000,2.151202880859375,1.6868788818396627,-4.497712401264906,1.9034496487960217
1620232222563207000,2.16120703125,1.910743605196476,-5.13439936247468,2.0415058280944822
1620232222573211000,2.1712109375,1.8993658866137264,-5.223901354223489,1.7152134343117476
1620232222583214800,2.18121484375,1.5637370708175002,-5.1271360934734345,1.6744482932031153
1620232222593218800,2.19121875,0.9682898824907838,-4.3960283888131375,1.4557906369701028
1620232222603222800,2.201222900390625,0.37100130408108234,-3.0477351267486807,0.8017898451268672
1620232222613226000,2.21122607421875,0.5829886887699365,-2.5300457163631913,0.37412382001578803
1620232222623230000,2.22122998046875,1.0032945603765546,-1.7540350401371716,-0.6159957630977034
1620232222633233700,2.231233642578125,1.2506520952627063,-0.632803982296586,-1.5109996062338351
1620232222643238000,2.24123779296875,0.9498692596592009,0.5873930612087249,-2.0829054677143692
1620232222653241900,2.251241943359375,0.8604964472480118,2.3607103094428776,-2.786837580679357
1620232222663245800,2.261245849609375,0.46210327837243675,4.150747221809626,-3.0762904823645947
1620232222673250000,2.27125,-0.20183950016200541,5.186148254412412,-2.991683569180965
1620232222683252700,2.281252685546875,-1.097688269689679,5.229079633644223,-2.827209630817175
1620232222693257000,2.291257080078125,-1.700022294920683,4.003157198229432,-2.195582291084528
1620232222703261000,2.301260986328125,-2.2858009066700933,1.5529636017382145,-1.3472943141549825
1620232222713265000,2.311264892578125,-3.0054923143029213,0.5070312382489442,-1.5453499118641019
1620232222723268900,2.321268798828125,-4.032884227973223,-3.9692724642843005,1.8131966925494372
1620232222733272800,2.33127294921875,-4.465827608965337,-2.4145325005233285,2.139150209766626
1620232222743276800,2.34127685546875,-4.112837470132113,1.6857944476038216,0.8542688049048185
1620232222753280000,2.351280029296875,-3.605071487867832,5.675437499743699,0.87543858031407
1620232222763284000,2.361283935546875,-2.52607622821033,8.542515615090727,1.4611357973903416
1620232222773287700,2.37128759765625,-1.209287380825728,9.546642973029613,2.397646247652173
1620232222783292000,2.3812919921875,0.20719269775822757,9.673626846432684,2.550390292994678
1620232222793296000,2.3912958984375,1.6309611797846852,8.985689590457081,1.940096833191812
1620232222803299800,2.4012998046875,2.5664053159892557,7.053238011321425,1.2935294062197207
1620232222813304000,2.411303955078125,2.90682648062855,5.5575867808669805,0.7670482020914554
1620232222823306800,2.421306640625,3.312289734020829,4.1570828545719385,0.7205288813702762
1620232222833310700,2.431310791015625,3.8939825377613304,2.362133035722375,1.1569488524317741
1620232222843315000,2.44131494140625,3.5838100886523723,1.0959469789803027,1.4013107126332818
1620232222853319000,2.45131884765625,2.7139737122595307,0.12015665773153304,1.453412217400968
1620232222863323000,2.461322998046875,2.338532964426279,-1.0005845707654952,1.4167841760970652
1620232222873326800,2.471326904296875,2.2214640435770154,-2.106018340015411,1.4192124261572956
1620232222883330800,2.481330810546875,2.1703917357265947,-3.1978701586365696,1.5030318422250448
1620232222893334000,2.491333984375,2.0521435419648886,-4.09489966238141,1.7248159599155186
1620232222903338000,2.501337890625,1.5823991011895238,-4.617887179175019,2.442977966023981
1620232222913341700,2.511341796875,0.5991963117271661,-4.549011795869469,3.0169501123845577
1620232222923346000,2.521345947265625,-0.4326058196008205,-3.7911663064092394,3.0280045903623103
1620232222933350000,2.531349853515625,-1.307986386117339,-2.90741421738863,2.6995097180992365
1620232222943353900,2.541353759765625,-1.964625417509675,-2.0345242986440657,2.3449114134170115
1620232222953357800,2.55135791015625,-2.5543062973946333,-1.2153747379153965,1.8978006831236183
1620232222963360800,2.56136083984375,-3.038888972470164,-0.3294499810308218,1.2088152332693338
1620232222973364700,2.57136474609375,-3.045800943815708,0.6127472826957703,0.37664544744789596
1620232222983369000,2.581368896484375,-2.747051221475005,1.4575538472503422,-0.3537603925533592
1620232222993373000,2.591373046875,-2.2016987281382083,1.6050865876853464,-1.0579672308064996
1620232223003377000,2.601376953125,-1.4361438333444296,1.4665905556648968,-1.7046734817273914
1620232223013380900,2.611380859375,-0.4674349947892129,1.414741125962138,-2.095647898779064
1620232223023384800,2.621384765625,0.5171535499431192,1.0257552523791789,-2.530008891484141
1620232223033388800,2.631388916015625,1.047941365224123,0.42925241751968857,-2.964785333122313
1620232223043392000,2.64139208984375,1.42432377782166,-0.2623229026973247,-3.213487122224271
1620232223053396000,2.65139599609375,1.7076565891914068,-0.8933891014158725,-3.106717477071285
1620232223063399700,2.661399658203125,1.9329905083179473,-1.820150311079621,-3.055255000859499
1620232223073404000,2.67140380859375,2.2026931460030377,-2.666313550940156,-3.3285628234297033
1620232223083408000,2.681407958984375,2.1107580818884073,-2.9882910041332242,-3.0859289560645817
1620232223093411800,2.691411865234375,1.5499823939703403,-3.111861269700527,-2.60024679531455
1620232223103414800,2.701414794921875,0.8327168983101845,-2.805278369516134,-2.3422924630902706
1620232223113418800,2.711418701171875,0.4485714504957199,-2.5547674851655957,-2.2917324886761605
1620232223123423000,2.721423095703125,0.5234878675311804,-2.220248530307412,-2.217915849576145
1620232223133427000,2.731427001953125,0.3567407235383987,-2.12713243971467,-1.8676153882183133
1620232223143431000,2.741430908203125,0.18543956950306892,-1.5068769733458756,-1.8904561655797063
1620232223153435000,2.751434814453125,0.16380948310568927,-0.8571960905283689,-2.001291306605935
1620232223163438800,2.76143896484375,0.05637012199759483,-0.2890022353082895,-1.8624374010585247
1620232223173442800,2.77144287109375,-0.012671265524625778,0.26600831321179863,-1.8027144615016877
1620232223183446000,2.781446044921875,0.0220902512550354,0.778772542154789,-1.6589241224654019
1620232223193450000,2.791449951171875,0.17969255028367043,1.130775715777278,-1.4818040530182421
1620232223203453700,2.80145361328125,0.36284108624011274,1.1909715335428714,-1.3255571141213178
1620232223213458000,2.8114580078125,0.49632045914232725,1.0151455955594777,-1.2490633647665381
1620232223223462000,2.8214619140625,0.6136068221345543,1.2170517312169074,-1.1634287159703671
1620232223233465900,2.8314658203125,0.6118617320328951,1.0411205792933702,-0.9259534004122019
1620232223243470000,2.841469970703125,0.38716859502792356,0.8409019583314656,-0.6256444659307598
1620232223253472800,2.85147265625,0.20342939970195292,0.46652153320610523,-0.32107056748121976
1620232223263476700,2.861476806640625,0.5498144411817193,-0.01740589283108711,-0.22374577315226196
1620232223273481000,2.87148095703125,3.885278130041063,-0.8297305759757757,-0.6014550504393875
1620232223283485000,2.88148486328125,5.491911654907464,-1.3949766873061655,-0.806980691768229
1620232223293489000,2.891489013671875,2.2798627487927674,-1.5477344689130783,-0.614471037748456
1620232223303492900,2.901492919921875,-0.519877129688114,-1.4966928484618662,-0.13117752570062874
1620232223313496800,2.911496826171875,-1.7734401439614593,-1.6454881561785935,-0.011936521509289741
1620232223323500000,2.9215,-2.2870487147741017,-1.6120096649467943,-0.13076631455123425
1620232223333504000,2.93150390625,-1.8843124021276831,-1.3629641769737004,-0.3789423262134194
1620232223343507700,2.9415078125,-0.6930114904999732,-0.8249860117971897,-0.7894801063910126
1620232223353512000,2.951511962890625,0.65831441725865,0.012902151671051978,-1.2630650021120906
1620232223363516000,2.961515869140625,1.2896629400499164,0.864321996885538,-1.4323399110168218
1620232223373520000,2.971519775390625,1.395143860566616,1.4277432308763265,-1.3757754354909062
1620232223383523800,2.98152392578125,0.9993956532418727,1.6025503472059963,-0.4855453826278448
1620232223393526800,2.99152685546875,-0.3387292660295963,1.6517933938026428,1.1848466209217905
1620232223403530800,3.00153076171875,-2.0051110110245642,1.51011405557096,3.0942803125634786
1620232223413535000,3.011534912109375,-3.373094039073586,1.1188029539108275,4.540231400303543
1620232223423539000,3.0215390625,-3.5025343657180663,0.3475771738737821,4.7075227341756225
1620232223433543000,3.03154296875,-2.297166350293159,-0.9410270509034395,3.8710596350744364
1620232223443547000,3.041546875,-0.1583563322663307,-2.2521166637331245,3.0360902816623447
1620232223453550800,3.05155078125,1.9258178402096031,-3.1992624897778033,3.3305443526357412
1620232223463554300,3.06155419921875,2.2907126441091297,-3.533852171784639,4.569721406421065
1620232223473558500,3.07155859375,2.260783954313397,-3.554697975936532,5.568381146603822
1620232223483562500,3.0815625,2.499377021855116,-3.3254368003636596,6.047324354487658
1620232223493566200,3.091566162109375,2.5457746158927677,-2.870604535907507,6.001806465893983
1620232223503570400,3.1015703125,1.9014391857564448,-2.2494512439161536,5.190359734627604
1620232223513574400,3.111574462890625,0.5185970998149365,-1.5134405696451663,3.7046956451803443
1620232223523578400,3.121578369140625,-0.6431325571525841,-0.7969570181429386,1.4630045138716696
1620232223533581300,3.131581298828125,0.08576989254839718,-0.5010545019268989,-1.3733224893808365
1620232223543585300,3.141585205078125,1.4220762911558151,-0.6286977160215378,-3.741726275935769
1620232223553589200,3.15158935546875,1.829759266424179,-0.7917641256749629,-4.4070752680063245
1620232223563593500,3.161593505859375,1.4191035589553416,-0.8901736465007066,-3.3998587118804453
1620232223573597400,3.171597412109375,1.5281705212652683,-0.8437766369849443,-1.9441724120676516
1620232223583601400,3.181601318359375,2.2025340099185704,-0.47985155490040776,-0.5118026904344558
1620232223593605400,3.19160546875,1.3848364015638828,-0.05463818363845348,0.7309633277535438
1620232223603608300,3.2016083984375,0.09887070859670638,-0.26263094573318957,1.2319120312184095
1620232223613612300,3.2116123046875,-0.4576467373549938,-1.403465698710084,1.355585172638297
1620232223623616500,3.221616455078125,-0.6326070714849978,-2.6396815646022556,1.3743950870484112
1620232223633620200,3.2316201171875,-1.0207564211785793,-3.3239597135484216,0.8807979153901339
1620232223643624200,3.241624267578125,-0.6127799428563565,-3.5493612910836934,0.20417758772075176
1620232223653628400,3.25162841796875,0.39681612881720063,-3.4439556277602907,-0.49561961739659305
